league_id,fixture_id,elapsed,elapsed_plus,team_id,team_name,player_id,player,assist_player_id,assisted_by,type,detail,comments
39,868020,62,0,45,Everton,138787,Anthony Gordon,0,,Card,Yellow Card,Foul
39,868020,70,0,48,West Ham,18819,M. Antonio,30544,G. Scamacca,subst,G. Scamacca,
39,868020,74,0,45,Everton,138787,A. Gordon,18929,D. McNeil,subst,D. McNeil,
39,868020,81,0,45,Everton,18781,D. Gray,18805,A. Doucouré,subst,A. Doucouré,
39,868020,89,0,45,Everton,19364,N. Maupay,2461,S. Rondón,subst,S. Rondón,
39,868020,90,4,45,Everton,18929,Dwight McNeil,0,,Card,Yellow Card,Foul
39,868020,90,5,48,West Ham,30544,Gianluca Scamacca,0,,Card,Yellow Card,Foul
39,868020,90,3,48,West Ham,18813,A. Cresswell,2284,Emerson,subst,Emerson,
39,868027,20,0,42,Arsenal,49,T. Partey,19959,B. White,Goal,Normal Goal,
39,868027,31,0,47,Tottenham,184,H. Kane,0,,Goal,Penalty,
39,868027,49,0,42,Arsenal,643,Gabriel Jesus,0,,Goal,Normal Goal,
39,868027,62,0,47,Tottenham,1566,Emerson Royal,0,,Card,Red Card,Foul
39,868027,67,0,42,Arsenal,1464,G. Xhaka,127769,Gabriel Martinelli,Goal,Normal Goal,
39,868027,71,0,47,Tottenham,207,I. Perišić,18968,Y. Bissouma,subst,Y. Bissouma,
39,868027,71,0,47,Tottenham,2413,Richarlison,19032,R. Sessegnon,subst,R. Sessegnon,
39,868027,71,0,47,Tottenham,186,Son Heung-Min,18742,M. Doherty,subst,M. Doherty,
39,868027,71,0,47,Tottenham,133,C. Lenglet,168,D. Sánchez,subst,D. Sánchez,
39,868027,73,0,42,Arsenal,641,O. Zinchenko,1117,K. Tierney,subst,K. Tierney,
39,868027,73,0,42,Arsenal,49,T. Partey,1427,A. Lokonga,subst,A. Lokonga,
39,868027,75,0,47,Tottenham,2735,P. Højbjerg,180,O. Skipp,subst,O. Skipp,
39,868027,78,0,42,Arsenal,22090,William Saliba,0,,Card,Yellow Card,Foul
39,868027,80,0,42,Arsenal,37127,M. Ødegaard,41725,Fábio Vieira,subst,Fábio Vieira,
39,868027,80,0,42,Arsenal,643,Gabriel Jesus,1468,E. Nketiah,subst,E. Nketiah,
39,868027,85,0,42,Arsenal,127769,Gabriel Martinelli,0,,Card,Yellow Card,Foul
39,868027,89,0,42,Arsenal,19959,B. White,2597,T. Tomiyasu,subst,T. Tomiyasu,
39,868027,90,3,47,Tottenham,175,Eric Dier,0,,Card,Yellow Card,Foul
39,868026,22,0,35,Bournemouth,19824,Jordan Zemura,0,,Var,Penalty cancelled,
39,868026,45,2,55,Brentford,19974,Ivan Toney,0,,Card,Yellow Card,Argument
39,868026,61,0,55,Brentford,15908,M. Damsgaard,19362,J. Dasilva,subst,J. Dasilva,
39,868026,61,0,55,Brentford,1119,K. Ajer,44871,A. Hickey,subst,A. Hickey,
39,868026,61,0,55,Brentford,20589,B. Mbeumo,20649,Y. Wissa,subst,Y. Wissa,
39,868026,65,0,55,Brentford,19124,P. Jansson,2731,M. Jørgensen,subst,M. Jørgensen,
39,868026,67,0,55,Brentford,44871,Aaron Hickey,0,,Card,Yellow Card,Foul
39,868026,72,0,35,Bournemouth,19804,K. Moore,1125,R. Christie,subst,R. Christie,
39,868026,75,0,35,Bournemouth,2490,Jefferson Lerma,0,,Card,Yellow Card,Foul
39,868026,84,0,55,Brentford,20110,S. Baptiste,15799,F. Onyeka,subst,F. Onyeka,
39,868028,7,0,52,Crystal Palace,1135,O. Édouard,3428,J. Ayew,Goal,Normal Goal,
39,868028,22,0,52,Crystal Palace,1135,Odsonne Édouard,0,,Card,Yellow Card,Foul
39,868028,32,0,49,Chelsea,259,Thiago Silva,0,,Card,Yellow Card,Handball
39,868028,34,0,49,Chelsea,259,Thiago Silva,0,,Var,Card reviewed,
39,868028,38,0,49,Chelsea,1465,P. Aubameyang,259,Thiago Silva,Goal,Normal Goal,
39,868028,43,0,52,Crystal Palace,18862,N. Clyne,18844,J. Tomkins,subst,J. Tomkins,
39,868028,52,0,49,Chelsea,19220,Mason Mount,0,,Card,Yellow Card,Foul
39,868028,56,0,49,Chelsea,2289,Jorginho,2292,R. Loftus-Cheek,subst,R. Loftus-Cheek,
39,868028,74,0,52,Crystal Palace,19586,E. Eze,18843,J. Schlupp,subst,J. Schlupp,
39,868028,75,0,49,Chelsea,1465,P. Aubameyang,138822,A. Broja,subst,A. Broja,
39,868028,76,0,49,Chelsea,978,K. Havertz,67972,C. Gallagher,subst,C. Gallagher,
39,868028,84,0,52,Crystal Palace,1135,O. Édouard,25927,J. Mateta,subst,J. Mateta,
39,868028,84,0,52,Crystal Palace,3339,C. Doucouré,18806,W. Hughes,subst,W. Hughes,
39,868028,84,0,49,Chelsea,19220,M. Mount,17,C. Pulišić,subst,C. Pulišić,
39,868028,88,0,49,Chelsea,2291,Mateo Kovačić,0,,Card,Yellow Card,Foul
39,868028,90,0,49,Chelsea,67972,C. Gallagher,17,C. Pulišić,Goal,Normal Goal,
39,868029,6,0,36,Fulham,18803,Nathaniel Chalobah,0,,Var,Card upgrade,
39,868029,8,0,36,Fulham,18803,Nathaniel Chalobah,0,,Card,Red Card,Foul
39,868029,11,0,34,Newcastle,2939,C. Wilson,1463,J. Willock,Goal,Normal Goal,
39,868029,12,0,36,Fulham,2825,Aleksandar Mitrović,0,,Card,Yellow Card,Argument
39,868029,13,0,34,Newcastle,2939,Callum Wilson,0,,Var,Goal confirmed,
39,868029,33,0,34,Newcastle,2507,M. Almirón,10135,Bruno Guimarães,Goal,Normal Goal,
39,868029,37,0,36,Fulham,2825,A. Mitrović,104,Carlos Vinícius,subst,Carlos Vinícius,
39,868029,43,0,34,Newcastle,18901,S. Longstaff,0,,Goal,Normal Goal,
39,868029,45,2,36,Fulham,263,L. Kurzawa,18814,I. Diop,subst,I. Diop,
39,868029,45,3,36,Fulham,946,K. Mbabu,19025,T. Cairney,subst,T. Cairney,
39,868029,54,0,36,Fulham,19480,Harrison Reed,0,,Card,Yellow Card,Foul
39,868029,57,0,34,Newcastle,2507,M. Almirón,1463,J. Willock,Goal,Normal Goal,
39,868029,59,0,34,Newcastle,10135,Bruno Guimarães,138908,E. Anderson,subst,E. Anderson,
39,868029,66,0,34,Newcastle,2939,C. Wilson,18873,R. Fraser,subst,R. Fraser,
39,868029,70,0,36,Fulham,19329,D. James,19027,N. Kebano,subst,N. Kebano,
39,868029,83,0,34,Newcastle,2806,F. Schär,18894,J. Lascelles,subst,J. Lascelles,
39,868029,83,0,34,Newcastle,169,K. Trippier,19076,J. Lewis,subst,J. Lewis,
39,868029,83,0,34,Newcastle,18961,D. Burn,18941,M. Targett,subst,M. Targett,
39,868029,88,0,36,Fulham,19004,B. De Cordova-Reid,19027,N. Kebano,Goal,Normal Goal,
39,868032,4,0,51,Brighton,1946,L. Trossard,1469,D. Welbeck,Goal,Normal Goal,
39,868032,17,0,51,Brighton,1946,L. Trossard,18973,S. March,Goal,Normal Goal,
39,868032,29,0,51,Brighton,46731,Pervis Estupiñán,0,,Card,Yellow Card,Time wasting
39,868032,33,0,40,Liverpool,302,Roberto Firmino,306,Mohamed Salah,Goal,Normal Goal,
39,868032,34,0,40,Liverpool,302,Roberto Firmino,0,,Var,Goal confirmed,
39,868032,46,0,40,Liverpool,153066,Fábio Carvalho,2489,L. Díaz,subst,L. Díaz,
39,868032,54,0,40,Liverpool,302,Roberto Firmino,2489,L. Díaz,Goal,Normal Goal,
39,868032,58,0,40,Liverpool,1600,K. Tsimikas,296,J. Milner,subst,J. Milner,
39,868032,59,0,40,Liverpool,292,J. Henderson,19035,H. Elliott,subst,H. Elliott,
39,868032,63,0,40,Liverpool,19265,A. Webster,0,,Goal,Own Goal,
39,868032,65,0,51,Brighton,18970,P. Groß,106835,K. Mitoma,subst,K. Mitoma,
39,868032,75,0,51,Brighton,46731,P. Estupiñán,295,A. Lallana,subst,A. Lallana,
39,868032,75,0,40,Liverpool,302,Roberto Firmino,2678,Diogo Jota,subst,Diogo Jota,
39,868032,83,0,51,Brighton,1946,L. Trossard,0,,Goal,Normal Goal,
39,868032,86,0,40,Liverpool,283,Trent Alexander-Arnold,0,,Card,Yellow Card,Foul
39,868032,87,0,51,Brighton,1946,L. Trossard,138815,T. Lamptey,subst,T. Lamptey,
39,868032,89,0,40,Liverpool,507,Thiago Alcântara,51617,D. Núñez,subst,D. Núñez,
39,868034,7,0,41,Southampton,1456,Ainsley Maitland-Niles,0,,Card,Yellow Card,Foul
39,868034,49,0,41,Southampton,19825,J. Aribo,19524,C. Adams,Goal,Normal Goal,
39,868034,52,0,45,Everton,18741,C. Coady,162714,A. Onana,Goal,Normal Goal,
39,868034,54,0,45,Everton,18929,D. McNeil,1455,A. Iwobi,Goal,Normal Goal,
39,868034,60,0,41,Southampton,190686,S. Mara,19484,A. Armstrong,subst,A. Armstrong,
39,868034,60,0,41,Southampton,284264,Juan Larios,20600,R. Perraud,subst,R. Perraud,
39,868034,67,0,41,Southampton,1456,A. Maitland-Niles,278085,S. Edozie,subst,S. Edozie,
39,868034,74,0,45,Everton,18929,D. McNeil,138787,A. Gordon,subst,A. Gordon,
39,868034,74,0,45,Everton,162714,A. Onana,18762,T. Davies,subst,T. Davies,
39,868034,83,0,45,Everton,2990,Idrissa Gueye,0,,Card,Yellow Card,Foul
39,868034,85,0,41,Southampton,18945,Stuart Armstrong,0,,Card,Yellow Card,Foul
39,868034,89,0,41,Southampton,18945,S. Armstrong,18946,M. Elyounoussi,subst,M. Elyounoussi,
39,868034,89,0,45,Everton,19364,N. Maupay,2461,S. Rondón,subst,S. Rondón,
39,868034,90,5,45,Everton,2932,Jordan Pickford,0,,Card,Yellow Card,Time wasting
39,868034,90,1,45,Everton,18781,D. Gray,18805,A. Doucouré,subst,A. Doucouré,
39,868035,14,0,39,Wolves,2676,Rúben Neves,0,,Card,Yellow Card,Foul
39,868035,22,0,39,Wolves,2677,João Moutinho,0,,Card,Yellow Card,Foul
39,868035,24,0,39,Wolves,1864,Pedro Neto,18753,Adama Traoré,subst,Adama Traoré,
39,868035,29,0,48,West Ham,30544,G. Scamacca,0,,Goal,Normal Goal,
39,868035,34,0,48,West Ham,665,M. Cornet,1697,Pablo Fornals,subst,Pablo Fornals,
39,868035,52,0,48,West Ham,2937,Declan Rice,0,,Card,Yellow Card,Foul
39,868035,54,0,48,West Ham,19428,J. Bowen,0,,Goal,Normal Goal,
39,868035,58,0,39,Wolves,925,Gonçalo Guedes,54,Diego Costa,subst,Diego Costa,
39,868035,66,0,48,West Ham,30544,G. Scamacca,18819,M. Antonio,subst,M. Antonio,
39,868035,72,0,39,Wolves,41621,Matheus Nunes,158432,C. Campbell,subst,C. Campbell,
39,868035,73,0,39,Wolves,130,Nélson Semedo,157912,B. Traoré,subst,B. Traoré,
39,868035,74,0,48,West Ham,1646,Lucas Paquetá,2284,Emerson,subst,Emerson,
39,868035,83,0,48,West Ham,18813,Aaron Cresswell,0,,Card,Yellow Card,Foul
39,868033,2,0,33,Manchester United,886,Diogo Dalot,0,,Card,Yellow Card,Foul
39,868033,8,0,50,Manchester City,631,P. Foden,636,Bernardo Silva,Goal,Normal Goal,
39,868033,23,0,33,Manchester United,37145,Tyrell Malacia,0,,Card,Yellow Card,Foul
39,868033,34,0,50,Manchester City,1100,E. Haaland,629,K. De Bruyne,Goal,Normal Goal,
39,868033,37,0,50,Manchester City,1100,E. Haaland,629,K. De Bruyne,Goal,Normal Goal,
39,868033,40,0,33,Manchester United,742,R. Varane,889,V. Lindelöf,subst,V. Lindelöf,
39,868033,41,0,50,Manchester City,627,K. Walker,23,Sergio Gómez,subst,Sergio Gómez,
39,868033,44,0,50,Manchester City,631,P. Foden,1100,E. Haaland,Goal,Normal Goal,
39,868033,46,0,33,Manchester United,37145,T. Malacia,891,L. Shaw,subst,L. Shaw,
39,868033,56,0,33,Manchester United,9971,Antony,174,C. Eriksen,Goal,Normal Goal,
39,868033,59,0,33,Manchester United,903,S. McTominay,747,Casemiro,subst,Casemiro,
39,868033,59,0,33,Manchester United,909,M. Rashford,908,A. Martial,subst,A. Martial,
39,868033,64,0,50,Manchester City,1100,E. Haaland,23,Sergio Gómez,Goal,Normal Goal,
39,868033,66,0,50,Manchester City,1100,Erling Haaland,0,,Var,Goal confirmed,
39,868033,70,0,33,Manchester United,18,J. Sancho,905,Fred,subst,Fred,
39,868033,73,0,50,Manchester City,631,P. Foden,1100,E. Haaland,Goal,Normal Goal,
39,868033,74,0,50,Manchester City,631,Phil Foden,0,,Var,Goal confirmed,
39,868033,75,0,50,Manchester City,631,P. Foden,635,R. Mahrez,subst,R. Mahrez,
39,868033,75,0,50,Manchester City,629,K. De Bruyne,6009,J. Álvarez,subst,J. Álvarez,
39,868033,75,0,50,Manchester City,19187,J. Grealish,152982,C. Palmer,subst,C. Palmer,
39,868033,75,0,50,Manchester City,633,İ. Gündoğan,622,Aymeric Laporte,subst,Aymeric Laporte,
39,868033,80,0,33,Manchester United,1485,Bruno Fernandes,0,,Card,Yellow Card,Argument
39,868033,84,0,33,Manchester United,908,A. Martial,0,,Goal,Normal Goal,
39,868033,90,1,33,Manchester United,908,A. Martial,0,,Goal,Penalty,
39,868030,6,0,66,Aston Villa,2852,Ludwig Augustinsson,0,,Card,Yellow Card,Foul
39,868030,26,0,63,Leeds,37161,Luis Sinisterra,0,,Card,Yellow Card,Foul
39,868030,35,0,63,Leeds,47341,Marc Roca,0,,Card,Yellow Card,Foul
39,868030,39,0,63,Leeds,935,Rodrigo,0,,Card,Yellow Card,Argument
39,868030,45,4,66,Aston Villa,2852,L. Augustinsson,2999,J. Bednarek,subst,J. Bednarek,
39,868030,48,0,63,Leeds,37161,Luis Sinisterra,0,,Card,Yellow Card,
39,868030,48,0,63,Leeds,37161,Luis Sinisterra,0,,Card,Red Card,
39,868030,58,0,63,Leeds,47341,Marc Roca,1564,Junior Firpo,subst,Junior Firpo,
39,868030,64,0,66,Aston Villa,983,Leon Bailey,0,,Card,Yellow Card,Foul
39,868030,64,0,66,Aston Villa,983,L. Bailey,19071,E. Buendía,subst,E. Buendía,
39,868030,68,0,63,Leeds,533,R. Kristensen,19116,L. Ayling,subst,L. Ayling,
39,868030,68,0,63,Leeds,935,Rodrigo,19134,P. Bamford,subst,P. Bamford,
39,868030,79,0,63,Leeds,19128,J. Harrison,37724,C. Summerville,subst,C. Summerville,
39,868030,79,0,63,Leeds,50739,B. Aaronson,3008,M. Klich,subst,M. Klich,
39,868030,82,0,66,Aston Villa,19192,J. Ramsey,18955,D. Ings,subst,D. Ings,
39,868030,83,0,63,Leeds,26238,Robin Koch,0,,Card,Yellow Card,Foul
39,868031,18,0,65,Nottingham Forest,138780,Neco Williams,0,,Card,Yellow Card,Persistent fouling
39,868031,25,0,46,Leicester,18784,J. Maddison,0,,Goal,Normal Goal,
39,868031,27,0,46,Leicester,18778,H. Barnes,18788,J. Vardy,Goal,Normal Goal,
39,868031,33,0,65,Nottingham Forest,2991,Cheikhou Kouyaté,0,,Card,Yellow Card,Foul
39,868031,35,0,46,Leicester,18784,J. Maddison,0,,Goal,Normal Goal,
39,868031,46,0,46,Leicester,18786,W. Ndidi,22233,B. Soumaré,subst,B. Soumaré,
39,868031,46,0,65,Nottingham Forest,2991,C. Kouyaté,2807,R. Freuler,subst,R. Freuler,
39,868031,46,0,65,Nottingham Forest,138780,N. Williams,163,S. Aurier,subst,S. Aurier,
39,868031,46,0,65,Nottingham Forest,20503,L. OBrien,19305,R. Yates,subst,R. Yates,
39,868031,62,0,46,Leicester,18788,J. Vardy,1098,P. Daka,subst,P. Daka,
39,868031,62,0,65,Nottingham Forest,8598,T. Awoniyi,80,E. Dennis,subst,E. Dennis,
39,868031,64,0,65,Nottingham Forest,900,Jesse Lingard,0,,Card,Yellow Card,Foul
39,868031,69,0,65,Nottingham Forest,900,J. Lingard,24882,O. Mangala,subst,O. Mangala,
39,868031,71,0,46,Leicester,22233,Boubakary Soumaré,0,,Card,Yellow Card,Foul
39,868031,73,0,46,Leicester,1098,P. Daka,18784,J. Maddison,Goal,Normal Goal,
39,868031,80,0,46,Leicester,2926,Y. Tielemans,2925,D. Praet,subst,D. Praet,
39,868031,83,0,46,Leicester,18784,James Maddison,0,,Card,Yellow Card,Foul
39,868031,85,0,46,Leicester,18784,J. Maddison,18777,M. Albrighton,subst,M. Albrighton,
39,868031,90,2,65,Nottingham Forest,18863,Steve Cook,0,,Card,Yellow Card,Foul
39,868036,10,0,46,Leicester,1098,P. Daka,0,,Goal,Normal Goal,
39,868036,11,0,46,Leicester,1098,Patson Daka,0,,Var,Goal confirmed,
39,868036,40,0,35,Bournemouth,18815,Ryan Fredericks,0,,Card,Yellow Card,Simulation
39,868036,59,0,46,Leicester,22233,Boubakary Soumaré,0,,Card,Yellow Card,Foul
39,868036,67,0,46,Leicester,1098,P. Daka,18788,J. Vardy,subst,J. Vardy,
39,868036,67,0,46,Leicester,2920,T. Castagne,3421,D. Amartey,subst,D. Amartey,
39,868036,68,0,35,Bournemouth,2734,P. Billing,0,,Goal,Normal Goal,
39,868036,71,0,35,Bournemouth,1125,R. Christie,18883,D. Solanke,Goal,Normal Goal,
39,868036,72,0,35,Bournemouth,18815,R. Fredericks,19769,J. Stacey,subst,J. Stacey,
39,868036,77,0,35,Bournemouth,2734,P. Billing,196855,J. Anthony,subst,J. Anthony,
39,868036,79,0,46,Leicester,22233,B. Soumaré,2778,K. Ịheanachọ,subst,K. Ịheanachọ,
39,868036,86,0,46,Leicester,19760,J. Justin,18906,Ayoze Pérez,subst,Ayoze Pérez,
39,868036,88,0,46,Leicester,18784,James Maddison,0,,Card,Yellow Card,Foul
39,868036,90,2,35,Bournemouth,18883,D. Solanke,19804,K. Moore,subst,K. Moore,
39,868039,22,0,49,Chelsea,2280,César Azpilicueta,0,,Card,Yellow Card,Foul
39,868039,45,3,49,Chelsea,978,K. Havertz,19220,M. Mount,Goal,Normal Goal,
39,868039,46,0,39,Wolves,925,Gonçalo Guedes,204033,J. Hodge,subst,J. Hodge,
39,868039,54,0,49,Chelsea,17,C. Pulišić,19220,M. Mount,Goal,Normal Goal,
39,868039,56,0,39,Wolves,54,Diego Costa,24888,Hwang Hee-Chan,subst,Hwang Hee-Chan,
39,868039,60,0,49,Chelsea,2289,Jorginho,0,,Card,Yellow Card,Foul
39,868039,66,0,49,Chelsea,2292,R. Loftus-Cheek,2291,M. Kovačić,subst,M. Kovačić,
39,868039,72,0,49,Chelsea,19220,M. Mount,138822,A. Broja,subst,A. Broja,
39,868039,72,0,49,Chelsea,17,C. Pulišić,19545,R. James,subst,R. James,
39,868039,72,0,39,Wolves,18753,Adama Traoré,158432,C. Campbell,subst,C. Campbell,
39,868039,72,0,39,Wolves,18740,Jonny Castro,21138,R. Aït Nouri,subst,R. Aït Nouri,
39,868039,86,0,49,Chelsea,67972,C. Gallagher,138935,C. Chukwuemeka,subst,C. Chukwuemeka,
39,868039,86,0,49,Chelsea,978,K. Havertz,548,H. Ziyech,subst,H. Ziyech,
39,868039,89,0,49,Chelsea,138822,A. Broja,2291,M. Kovačić,Goal,Normal Goal,
39,868042,20,0,50,Manchester City,855,João Cancelo,631,P. Foden,Goal,Normal Goal,
39,868042,21,0,41,Southampton,171,Kyle Walker-Peters,0,,Card,Yellow Card,Foul
39,868042,32,0,50,Manchester City,631,P. Foden,629,K. De Bruyne,Goal,Normal Goal,
39,868042,49,0,50,Manchester City,635,R. Mahrez,44,Rodri,Goal,Normal Goal,
39,868042,58,0,50,Manchester City,631,P. Foden,19187,J. Grealish,subst,J. Grealish,
39,868042,65,0,50,Manchester City,1100,E. Haaland,855,João Cancelo,Goal,Normal Goal,
39,868042,66,0,41,Southampton,19484,A. Armstrong,18946,M. Elyounoussi,subst,M. Elyounoussi,
39,868042,66,0,41,Southampton,18945,S. Armstrong,2114,M. Djenepo,subst,M. Djenepo,
39,868042,70,0,50,Manchester City,629,K. De Bruyne,6009,J. Álvarez,subst,J. Álvarez,
39,868042,70,0,50,Manchester City,635,R. Mahrez,152982,C. Palmer,subst,C. Palmer,
39,868042,70,0,50,Manchester City,855,João Cancelo,23,Sergio Gómez,subst,Sergio Gómez,
39,868042,78,0,50,Manchester City,636,Bernardo Silva,284230,R. Lewis,subst,R. Lewis,
39,868042,79,0,41,Southampton,19825,J. Aribo,190686,S. Mara,subst,S. Mara,
39,868042,79,0,41,Southampton,171,K. Walker-Peters,284264,Juan Larios,subst,Juan Larios,
39,868043,12,0,55,Brentford,20589,Bryan Mbeumo,0,,Var,Goal cancelled,
39,868043,21,0,34,Newcastle,10135,Bruno Guimarães,169,K. Trippier,Goal,Normal Goal,
39,868043,28,0,34,Newcastle,19163,J. Murphy,2939,C. Wilson,Goal,Normal Goal,
39,868043,45,1,55,Brentford,19974,Ivan Toney,0,,Card,Yellow Card,Foul
39,868043,46,0,55,Brentford,19362,J. Dasilva,25073,V. Janelt,subst,V. Janelt,
39,868043,54,0,55,Brentford,19974,I. Toney,0,,Goal,Penalty,
39,868043,56,0,34,Newcastle,10135,Bruno Guimarães,0,,Goal,Normal Goal,
39,868043,63,0,55,Brentford,20110,S. Baptiste,15799,F. Onyeka,subst,F. Onyeka,
39,868043,63,0,55,Brentford,20589,B. Mbeumo,20649,Y. Wissa,subst,Y. Wissa,
39,868043,66,0,34,Newcastle,19163,J. Murphy,723,Joelinton,subst,Joelinton,
39,868043,71,0,55,Brentford,18917,B. Mee,15908,M. Damsgaard,subst,M. Damsgaard,
39,868043,78,0,34,Newcastle,10135,Bruno Guimarães,22173,A. Saint-Maximin,subst,A. Saint-Maximin,
39,868043,82,0,34,Newcastle,2507,M. Almirón,0,,Goal,Normal Goal,
39,868043,84,0,34,Newcastle,169,K. Trippier,18941,M. Targett,subst,M. Targett,
39,868043,84,0,55,Brentford,44871,A. Hickey,2699,S. Ghoddos,subst,S. Ghoddos,
39,868043,84,0,34,Newcastle,2507,M. Almirón,138908,E. Anderson,subst,E. Anderson,
39,868043,84,0,34,Newcastle,2939,C. Wilson,18931,C. Wood,subst,C. Wood,
39,868043,90,0,34,Newcastle,19789,E. Pinnock,0,,Goal,Own Goal,
39,868038,18,0,47,Tottenham,184,Harry Kane,0,,Card,Yellow Card,Handball
39,868038,22,0,47,Tottenham,184,H. Kane,186,Son Heung-Min,Goal,Normal Goal,
39,868038,31,0,47,Tottenham,18968,Yves Bissouma,0,,Card,Yellow Card,Foul
39,868038,49,0,51,Brighton,537,Joël Veltman,0,,Card,Yellow Card,Foul
39,868038,67,0,51,Brighton,46731,P. Estupiñán,106835,K. Mitoma,subst,K. Mitoma,
39,868038,70,0,47,Tottenham,18968,Y. Bissouma,2413,Richarlison,subst,Richarlison,
39,868038,80,0,47,Tottenham,186,Son Heung-Min,207,I. Perišić,subst,I. Perišić,
39,868038,82,0,51,Brighton,18970,P. Groß,295,A. Lallana,subst,A. Lallana,
39,868038,88,0,51,Brighton,537,J. Veltman,138815,T. Lamptey,subst,T. Lamptey,
39,868038,89,0,51,Brighton,116117,M. Caicedo,130423,B. Gilmour,subst,B. Gilmour,
39,868038,90,0,47,Tottenham,184,H. Kane,180,O. Skipp,subst,O. Skipp,
39,868040,10,0,63,Leeds,64003,P. Struijk,0,,Goal,Normal Goal,
39,868040,14,0,52,Crystal Palace,3339,Cheick Doucouré,0,,Card,Yellow Card,Foul
39,868040,24,0,52,Crystal Palace,1135,O. Édouard,19617,M. Olise,Goal,Normal Goal,
39,868040,26,0,52,Crystal Palace,1135,Odsonne Édouard,0,,Var,Goal confirmed,
39,868040,38,0,52,Crystal Palace,67971,Marc Guéhi,0,,Card,Yellow Card,Foul
39,868040,50,0,63,Leeds,64003,Pascal Struijk,0,,Card,Yellow Card,Foul
39,868040,62,0,63,Leeds,19134,P. Bamford,37724,C. Summerville,subst,C. Summerville,
39,868040,64,0,52,Crystal Palace,3339,C. Doucouré,18852,L. Milivojević,subst,L. Milivojević,
39,868040,65,0,52,Crystal Palace,3428,J. Ayew,182201,T. Mitchell,subst,T. Mitchell,
39,868040,76,0,52,Crystal Palace,19586,E. Eze,3247,W. Zaha,Goal,Normal Goal,
39,868040,76,0,63,Leeds,50739,B. Aaronson,3008,M. Klich,subst,M. Klich,
39,868040,79,0,63,Leeds,533,Rasmus Kristensen,0,,Card,Yellow Card,Foul
39,868040,82,0,52,Crystal Palace,19617,Michael Olise,0,,Card,Yellow Card,
39,868040,84,0,63,Leeds,47341,Marc Roca,19569,J. Gelhardt,subst,J. Gelhardt,
39,868040,84,0,63,Leeds,533,R. Kristensen,19116,L. Ayling,subst,L. Ayling,
39,868040,85,0,52,Crystal Palace,19617,M. Olise,18806,W. Hughes,subst,W. Hughes,
39,868040,86,0,52,Crystal Palace,1135,O. Édouard,25927,J. Mateta,subst,J. Mateta,
39,868040,90,6,63,Leeds,26238,Robin Koch,0,,Card,Yellow Card,Foul
39,868045,5,0,36,Fulham,899,Andreas Pereira,19027,N. Kebano,Goal,Normal Goal,
39,868045,27,0,36,Fulham,899,Andreas Pereira,0,,Card,Yellow Card,Foul
39,868045,29,0,48,West Ham,19428,J. Bowen,0,,Goal,Penalty,
39,868045,58,0,36,Fulham,19480,Harrison Reed,0,,Card,Yellow Card,Argument
39,868045,62,0,48,West Ham,30544,G. Scamacca,1646,Lucas Paquetá,Goal,Normal Goal,
39,868045,63,0,48,West Ham,30544,Gianluca Scamacca,0,,Var,Goal confirmed,
39,868045,65,0,36,Fulham,104,Carlos Vinícius,0,,Card,Yellow Card,Argument
39,868045,71,0,36,Fulham,19480,H. Reed,19025,T. Cairney,subst,T. Cairney,
39,868045,77,0,36,Fulham,19329,D. James,19221,H. Wilson,subst,H. Wilson,
39,868045,77,0,36,Fulham,899,Andreas Pereira,19393,J. Onomah,subst,J. Onomah,
39,868045,80,0,48,West Ham,30544,G. Scamacca,18819,M. Antonio,subst,M. Antonio,
39,868045,83,0,48,West Ham,261,Thilo Kehrer,0,,Card,Yellow Card,Foul
39,868045,84,0,48,West Ham,1646,Lucas Paquetá,2284,Emerson,subst,Emerson,
39,868045,89,0,36,Fulham,19027,N. Kebano,18962,S. Duffy,subst,S. Duffy,
39,868045,90,3,48,West Ham,1697,Pablo Fornals,19733,F. Downes,subst,F. Downes,
39,868045,90,1,48,West Ham,18819,M. Antonio,0,,Goal,Normal Goal,
39,868037,1,0,42,Arsenal,127769,Gabriel Martinelli,37127,M. Ødegaard,Goal,Normal Goal,
39,868037,2,0,42,Arsenal,127769,Gabriel Martinelli,0,,Var,Goal confirmed,
39,868037,6,0,40,Liverpool,2489,Luis Díaz,0,,Card,Yellow Card,Foul
39,868037,34,0,40,Liverpool,51617,D. Núñez,2489,L. Díaz,Goal,Normal Goal,
39,868037,42,0,40,Liverpool,2489,L. Díaz,302,Roberto Firmino,subst,Roberto Firmino,
39,868037,45,5,42,Arsenal,1460,B. Saka,127769,Gabriel Martinelli,Goal,Normal Goal,
39,868037,45,4,42,Arsenal,37127,Martin Ødegaard,0,,Card,Yellow Card,Foul
39,868037,46,0,40,Liverpool,283,T. Alexander-Arnold,284,J. Gomez,subst,J. Gomez,
39,868037,53,0,40,Liverpool,302,Roberto Firmino,2678,Diogo Jota,Goal,Normal Goal,
39,868037,69,0,40,Liverpool,286,J. Matip,1145,I. Konaté,subst,I. Konaté,
39,868037,69,0,40,Liverpool,306,Mohamed Salah,299,Fabinho,subst,Fabinho,
39,868037,71,0,40,Liverpool,284,Joe Gomez,0,,Card,Yellow Card,Time wasting
39,868037,76,0,42,Arsenal,1460,B. Saka,0,,Goal,Penalty,
39,868037,81,0,40,Liverpool,2678,Diogo Jota,19035,H. Elliott,subst,H. Elliott,
